,Unnamed: 0,osmid,y,x,street_cou,lon,lat,highway,ref,geometry,gridID_lon,gridID_lat,inner_grid_lon,inner_grid_lat
26495,26495,8314934745,14.613759400000001,121.00758880000001,1,121.00758880000001,14.613759400000001,,,POINT (121.0075888 14.6137594),2.0,4.0,1,1
26496,26496,8314935117,14.628333,121.0452443,1,121.0452443,14.628333,,,POINT (121.0452443 14.628333),4.0,5.0,None,None
26497,26497,8314936597,14.6395826,121.0440091,1,121.0440091,14.6395826,,,POINT (121.0440091 14.6395826),4.0,5.0,None,None
26498,26498,8490559183,14.554753400000001,121.07940009999999,3,121.07940009999999,14.554753400000001,,,POINT (121.0794001 14.5547534),5.0,2.0,None,None
26499,26499,8314965016,14.5033581,121.06347859999998,3,121.06347859999998,14.5033581,,,POINT (121.0634786 14.5033581),5.0,0.0,None,None
26500,26500,8315112872,14.503244,121.06344820000001,3,121.06344820000001,14.503244,,,POINT (121.0634482 14.503244),5.0,0.0,None,None
26501,26501,8314999584,14.6687894,121.0468362,1,121.0468362,14.6687894,,,POINT (121.0468362 14.6687894),4.0,6.0,None,None
26502,26502,8344648124,14.6695522,121.0465291,1,121.0465291,14.6695522,,,POINT (121.0465291 14.6695522),4.0,6.0,None,None
26503,26503,8314975975,14.5646405,121.06075290000001,1,121.06075290000001,14.5646405,,,POINT (121.0607529 14.5646405),4.0,2.0,None,None
26504,26504,8314980131,14.5642362,121.0616715,1,121.0616715,14.5642362,,,POINT (121.0616715 14.5642362),4.0,2.0,None,None
26505,26505,8315012817,14.5058095,121.05954650000001,3,121.05954650000001,14.5058095,,,POINT (121.0595465 14.5058095),4.0,0.0,None,None
26506,26506,8314993716,14.5057875,121.05965649999999,1,121.05965649999999,14.5057875,,,POINT (121.0596565 14.5057875),4.0,0.0,None,None
26507,26507,8314999760,14.6669435,121.04532179999998,1,121.04532179999998,14.6669435,,,POINT (121.0453218 14.6669435),4.0,6.0,None,None
26508,26508,8314999769,14.6667525,121.04602220000001,1,121.04602220000001,14.6667525,,,POINT (121.0460222 14.6667525),4.0,6.0,None,None
26509,26509,8315069241,14.525491899999999,120.9953707,1,120.9953707,14.525491899999999,,,POINT (120.9953707 14.5254919),2.0,0.0,0,1
26510,26510,8315004151,14.5042951,121.0608199,1,121.0608199,14.5042951,,,POINT (121.0608199 14.5042951),4.0,0.0,None,None
26511,26511,8315036553,14.539473300000001,121.0811149,1,121.0811149,14.539473300000001,,,POINT (121.0811149 14.5394733),5.0,1.0,None,None
26512,26512,8315037996,14.564898800000002,121.0605551,1,121.0605551,14.564898800000002,,,POINT (121.0605551 14.5648988),4.0,2.0,None,None
26513,26513,8315038924,14.5356989,121.07910190000001,1,121.07910190000001,14.5356989,,,POINT (121.0791019 14.5356989),5.0,1.0,None,None
26514,26514,8315064462,14.5356884,121.0800097,3,121.0800097,14.5356884,,,POINT (121.0800097 14.5356884),5.0,1.0,None,None
26515,26515,8315040338,14.565893099999998,121.05859699999999,1,121.05859699999999,14.565893099999998,,,POINT (121.058597 14.5658931),4.0,2.0,None,None
26516,26516,8315055986,14.6808198,120.9910396,1,120.9910396,14.6808198,,,POINT (120.9910396 14.6808198),2.0,7.0,None,None
26517,26517,8318365029,14.645871599999998,120.96031799999999,3,120.96031799999999,14.645871599999998,,,POINT (120.960318 14.6458716),0.0,5.0,None,None
26518,26518,8350137601,14.535058600000001,121.0800943,3,121.0800943,14.535058600000001,,,POINT (121.0800943 14.5350586),5.0,1.0,None,None
26519,26519,8315064474,14.5353665,121.07902140000002,1,121.07902140000002,14.5353665,,,POINT (121.0790214 14.5353665),5.0,1.0,None,None
26520,26520,8315067870,14.682922699999999,120.99108249999999,1,120.99108249999999,14.682922699999999,,,POINT (120.9910825 14.6829227),2.0,7.0,None,None
26521,26521,8315069429,14.6459307,120.96064209999999,1,120.96064209999999,14.6459307,,,POINT (120.9606421 14.6459307),0.0,5.0,None,None
26522,26522,8315082746,14.6789828,121.00645759999999,1,121.00645759999999,14.6789828,,,POINT (121.0064576 14.6789828),2.0,7.0,None,None
26523,26523,8315143621,14.6452307,120.96208259999999,1,120.96208259999999,14.6452307,,,POINT (120.9620826 14.6452307),0.0,5.0,None,None
26524,26524,8315143622,14.6450951,120.961424,1,120.961424,14.6450951,,,POINT (120.961424 14.6450951),0.0,5.0,None,None
26525,26525,8315146636,14.563730900000001,121.0750574,1,121.0750574,14.563730900000001,,,POINT (121.0750574 14.5637309),5.0,2.0,None,None
26526,26526,8315146638,14.563534900000002,121.0742061,3,121.0742061,14.563534900000002,,,POINT (121.0742061 14.5635349),5.0,2.0,None,None
26527,26527,8315152474,14.5636631,121.07515900000001,1,121.07515900000001,14.5636631,,,POINT (121.075159 14.5636631),5.0,2.0,None,None
26528,26528,8315173983,14.5950111,121.0296513,1,121.0296513,14.5950111,,,POINT (121.0296513 14.5950111),3.0,3.0,None,None
26529,26529,8315177707,14.5631095,121.07366770000002,1,121.07366770000002,14.5631095,,,POINT (121.0736677 14.5631095),5.0,2.0,None,None
26530,26530,8315190190,14.566409,121.05664309999999,1,121.05664309999999,14.566409,,,POINT (121.0566431 14.566409),4.0,2.0,None,None
26531,26531,8315191179,14.587242800000002,121.00296599999999,1,121.00296599999999,14.587242800000002,,,POINT (121.002966 14.5872428),2.0,3.0,None,None
26532,26532,8315201503,14.586356400000001,121.0026247,1,121.0026247,14.586356400000001,,,POINT (121.0026247 14.5863564),2.0,3.0,None,None
26533,26533,8315201506,14.5872292,121.0025543,1,121.0025543,14.5872292,,,POINT (121.0025543 14.5872292),2.0,3.0,None,None
26534,26534,8315207870,14.646216800000001,120.962981,1,120.962981,14.646216800000001,,,POINT (120.962981 14.6462168),0.0,5.0,None,None
26535,26535,8315207872,14.645610199999998,120.96227820000001,1,120.96227820000001,14.645610199999998,,,POINT (120.9622782 14.6456102),0.0,5.0,None,None
26536,26536,8315210847,14.645982,120.96219909999999,1,120.96219909999999,14.645982,,,POINT (120.9621991 14.645982),0.0,5.0,None,None
26537,26537,8315224964,14.5372729,121.0128379,1,121.0128379,14.5372729,,,POINT (121.0128379 14.5372729),2.0,1.0,None,None
26538,26538,8315226126,14.5111568,121.06328219999999,1,121.06328219999999,14.5111568,,,POINT (121.0632822 14.5111568),5.0,0.0,None,None
26539,26539,8315231432,14.686497400000002,120.9793351,1,120.9793351,14.686497400000002,,,POINT (120.9793351 14.6864974),1.0,7.0,None,None
26540,26540,8386022890,14.686153,120.9791902,1,120.9791902,14.686153,,,POINT (120.9791902 14.686153),1.0,7.0,None,None
26541,26541,8315251374,14.551303699999998,121.0702761,1,121.0702761,14.551303699999998,,,POINT (121.0702761 14.5513037),5.0,1.0,None,None
26542,26542,8315270345,14.617572699999998,121.0251807,1,121.0251807,14.617572699999998,,,POINT (121.0251807 14.6175727),3.0,4.0,None,None
26543,26543,8315270346,14.617928599999999,121.02497029999999,3,121.02497029999999,14.617928599999999,,,POINT (121.0249703 14.6179286),3.0,4.0,None,None
26544,26544,8315270347,14.6173307,121.024647,3,121.024647,14.6173307,,,POINT (121.024647 14.6173307),3.0,4.0,None,None
26545,26545,8366983336,14.6174313,121.0248394,1,121.0248394,14.6174313,,,POINT (121.0248394 14.6174313),3.0,4.0,None,None
26546,26546,8366983337,14.6172483,121.0245122,1,121.0245122,14.6172483,,,POINT (121.0245122 14.6172483),3.0,4.0,None,None
26547,26547,8315323480,14.5184324,121.07132209999999,1,121.07132209999999,14.5184324,,,POINT (121.0713221 14.5184324),5.0,0.0,None,None
26548,26548,8315323481,14.518547199999999,121.0713571,3,121.0713571,14.518547199999999,,,POINT (121.0713571 14.5185472),5.0,0.0,None,None
26549,26549,8315323486,14.5186103,121.0710861,1,121.0710861,14.5186103,,,POINT (121.0710861 14.5186103),5.0,0.0,None,None
26550,26550,8315323482,14.518492199999999,121.07181770000001,1,121.07181770000001,14.518492199999999,,,POINT (121.0718177 14.5184922),5.0,0.0,None,None
26551,26551,8315323608,14.6611288,121.04623070000001,1,121.04623070000001,14.6611288,,,POINT (121.0462307 14.6611288),4.0,6.0,None,None
26552,26552,8315362758,14.5174958,121.07046820000001,3,121.07046820000001,14.5174958,,,POINT (121.0704682 14.5174958),5.0,0.0,None,None
26553,26553,8315362760,14.5173601,121.0708058,1,121.0708058,14.5173601,,,POINT (121.0708058 14.5173601),5.0,0.0,None,None
26554,26554,8315362761,14.517726199999998,121.0698952,1,121.0698952,14.517726199999998,,,POINT (121.0698952 14.5177262),5.0,0.0,None,None
26555,26555,8315390672,14.686639499999998,121.04779909999999,1,121.04779909999999,14.686639499999998,,,POINT (121.0477991 14.6866395),4.0,7.0,None,None
26556,26556,8315390726,14.6186797,121.02547379999999,1,121.02547379999999,14.6186797,,,POINT (121.0254738 14.6186797),3.0,4.0,None,None
26557,26557,8315418708,14.5888211,121.02060420000001,1,121.02060420000001,14.5888211,,,POINT (121.0206042 14.5888211),3.0,3.0,None,None
26558,26558,8322174011,14.5886011,121.02041509999998,1,121.02041509999998,14.5886011,,,POINT (121.0204151 14.5886011),3.0,3.0,None,None
26559,26559,8609413443,14.5163714,121.0466054,3,121.0466054,14.5163714,,,POINT (121.0466054 14.5163714),4.0,0.0,None,None
26560,26560,8315448706,14.515517800000001,121.0397498,1,121.0397498,14.515517800000001,,,POINT (121.0397498 14.5155178),4.0,0.0,None,None
26561,26561,8315533840,14.514579800000002,121.0420123,1,121.0420123,14.514579800000002,,,POINT (121.0420123 14.5145798),4.0,0.0,None,None
26562,26562,8315555974,14.6931193,120.9559295,1,120.9559295,14.6931193,,,POINT (120.9559295 14.6931193),0.0,7.0,None,None
26563,26563,8315555977,14.6929753,120.9554601,3,120.9554601,14.6929753,,,POINT (120.9554601 14.6929753),0.0,7.0,None,None
26564,26564,8315555982,14.6935189,120.9564739,1,120.9564739,14.6935189,,,POINT (120.9564739 14.6935189),0.0,7.0,None,None
26565,26565,8315609106,14.6570658,120.94737990000002,1,120.94737990000002,14.6570658,,,POINT (120.9473799 14.6570658),0.0,6.0,None,None
26566,26566,8315818862,14.657555800000003,120.94763629999998,3,120.94763629999998,14.657555800000003,,,POINT (120.9476363 14.6575558),0.0,6.0,None,None
26567,26567,8315637146,14.5662364,121.0517916,1,121.0517916,14.5662364,,,POINT (121.0517916 14.5662364),4.0,2.0,None,None
26568,26568,8315654358,14.6384633,121.07268470000001,1,121.07268470000001,14.6384633,,,POINT (121.0726847 14.6384633),5.0,5.0,None,None
26569,26569,8315715696,14.692754800000001,120.9563264,1,120.9563264,14.692754800000001,,,POINT (120.9563264 14.6927548),0.0,7.0,None,None
26570,26570,8315760934,14.6006855,121.02015929999999,1,121.02015929999999,14.6006855,,,POINT (121.0201593 14.6006855),3.0,3.0,None,None
26571,26571,8315767831,14.692495300000001,120.95874979999999,1,120.95874979999999,14.692495300000001,,,POINT (120.9587498 14.6924953),0.0,7.0,None,None
26572,26572,8315818861,14.657399300000002,120.9472103,1,120.9472103,14.657399300000002,,,POINT (120.9472103 14.6573993),0.0,6.0,None,None
26573,26573,8316033322,14.5389855,121.082874,3,121.082874,14.5389855,,,POINT (121.082874 14.5389855),5.0,1.0,None,None
26574,26574,8316040899,14.538153699999999,121.08312790000001,1,121.08312790000001,14.538153699999999,,,POINT (121.0831279 14.5381537),5.0,1.0,None,None
26575,26575,8654929926,14.538132899999999,121.08382659999998,1,121.08382659999998,14.538132899999999,,,POINT (121.0838266 14.5381329),5.0,1.0,None,None
26576,26576,8316068709,14.65086,121.02719579999999,1,121.02719579999999,14.65086,,,POINT (121.0271958 14.65086),3.0,6.0,None,None
26577,26577,8316131988,14.548240900000001,121.0726055,1,121.0726055,14.548240900000001,,,POINT (121.0726055 14.5482409),5.0,1.0,None,None
26578,26578,8316228755,14.618461600000002,121.0587841,1,121.0587841,14.618461600000002,,,POINT (121.0587841 14.6184616),4.0,4.0,None,None
26579,26579,8317092495,14.6740009,121.07751599999999,1,121.07751599999999,14.6740009,,,POINT (121.077516 14.6740009),5.0,6.0,None,None
26580,26580,8317132348,14.673895199999999,121.07707279999998,1,121.07707279999998,14.673895199999999,,,POINT (121.0770728 14.6738952),5.0,6.0,None,None
26581,26581,8317132350,14.6738881,121.0767315,3,121.0767315,14.6738881,,,POINT (121.0767315 14.6738881),5.0,6.0,None,None
26582,26582,8317154069,14.6742073,121.0767264,3,121.0767264,14.6742073,,,POINT (121.0767264 14.6742073),5.0,7.0,None,None
26583,26583,8317143475,14.673351,121.07697150000001,1,121.07697150000001,14.673351,,,POINT (121.0769715 14.673351),5.0,6.0,None,None
26584,26584,8317154068,14.674200099999998,121.0770459,1,121.0770459,14.674200099999998,,,POINT (121.0770459 14.6742001),5.0,7.0,None,None
26585,26585,8317154457,14.674532899999999,121.0771345,1,121.0771345,14.674532899999999,,,POINT (121.0771345 14.6745329),5.0,7.0,None,None
26586,26586,8317200862,14.6211712,121.03979809999998,1,121.03979809999998,14.6211712,,,POINT (121.0397981 14.6211712),4.0,4.0,None,None
26587,26587,8317341409,14.6433383,121.0636828,1,121.0636828,14.6433383,,,POINT (121.0636828 14.6433383),5.0,5.0,None,None
26588,26588,8317369486,14.582270600000001,121.08303670000001,1,121.08303670000001,14.582270600000001,,,POINT (121.0830367 14.5822706),5.0,3.0,None,None
26589,26589,8383788756,14.5815424,121.0834659,3,121.0834659,14.5815424,,,POINT (121.0834659 14.5815424),5.0,3.0,None,None
26590,26590,8317453150,14.665744400000001,120.9584172,1,120.9584172,14.665744400000001,,,POINT (120.9584172 14.6657444),0.0,6.0,None,None
26591,26591,8317396930,14.580863699999998,121.0848854,1,121.0848854,14.580863699999998,,,POINT (121.0848854 14.5808637),5.0,3.0,None,None
26592,26592,8317438586,14.563944099999999,121.07517779999999,1,121.07517779999999,14.563944099999999,,,POINT (121.0751778 14.5639441),5.0,2.0,None,None
26593,26593,8317443285,14.563881400000001,121.07474509999999,3,121.07474509999999,14.563881400000001,,,POINT (121.0747451 14.5638814),5.0,2.0,None,None
26594,26594,8317438643,14.6651024,120.951672,3,120.951672,14.6651024,,,POINT (120.951672 14.6651024),0.0,6.0,None,None
26595,26595,8317438653,14.6649543,120.95214550000001,1,120.95214550000001,14.6649543,,,POINT (120.9521455 14.6649543),0.0,6.0,None,None
26596,26596,8317458122,14.6657249,120.9521831,1,120.9521831,14.6657249,,,POINT (120.9521831 14.6657249),0.0,6.0,None,None
26597,26597,8317438980,14.5554452,121.0800869,1,121.0800869,14.5554452,,,POINT (121.0800869 14.5554452),5.0,2.0,None,None
26598,26598,8317450358,14.5641321,121.0747293,3,121.0747293,14.5641321,,,POINT (121.0747293 14.5641321),5.0,2.0,None,None
26599,26599,8317444423,14.670723800000001,121.06172649999999,1,121.06172649999999,14.670723800000001,,,POINT (121.0617265 14.6707238),5.0,6.0,None,None
26600,26600,8317480922,14.629838199999998,120.9827408,1,120.9827408,14.629838199999998,,,POINT (120.9827408 14.6298382),1.0,5.0,None,None
26601,26601,8317450357,14.5641557,121.0749887,1,121.0749887,14.5641557,,,POINT (121.0749887 14.5641557),5.0,2.0,None,None
26602,26602,8317454706,14.640808999999999,121.06712240000002,1,121.06712240000002,14.640808999999999,,,POINT (121.0671224 14.640809),5.0,5.0,None,None
26603,26603,8317454710,14.6408875,121.06704350000001,3,121.06704350000001,14.6408875,,,POINT (121.0670435 14.6408875),5.0,5.0,None,None
26604,26604,8317454707,14.6410503,121.0672146,1,121.0672146,14.6410503,,,POINT (121.0672146 14.6410503),5.0,5.0,None,None
26605,26605,8317472635,14.6725012,120.9607225,1,120.9607225,14.6725012,,,POINT (120.9607225 14.6725012),0.0,6.0,None,None
26606,26606,8317493919,14.6403549,121.06640290000001,1,121.06640290000001,14.6403549,,,POINT (121.0664029 14.6403549),5.0,5.0,None,None
26607,26607,8317501656,14.571384900000002,121.0757729,1,121.0757729,14.571384900000002,,,POINT (121.0757729 14.5713849),5.0,2.0,None,None
26608,26608,8317536934,14.6219277,121.0460926,1,121.0460926,14.6219277,,,POINT (121.0460926 14.6219277),4.0,4.0,None,None
26609,26609,8317538363,14.553925199999998,121.07347990000001,1,121.07347990000001,14.553925199999998,,,POINT (121.0734799 14.5539252),5.0,2.0,None,None
26610,26610,8317538374,14.556444699999998,121.08048390000002,1,121.08048390000002,14.556444699999998,,,POINT (121.0804839 14.5564447),5.0,2.0,None,None
26611,26611,8317545521,14.5067891,121.0667368,1,121.0667368,14.5067891,,,POINT (121.0667368 14.5067891),5.0,0.0,None,None
