,from,highway,lanes,length,maxspeed,name,oneway,osmid,to,geometry,capacity
5179,1172166429,residential,2.0,707.044,50,海庭道 Hoi Ting Road,0,"[643853504, 101515905]",1172166414,"LINESTRING (114.1636808 22.3171117, 114.163787 22.3171306, 114.1638222 22.3171367, 114.1644933 22.3172541, 114.1646915 22.3172863, 114.1649571 22.3172674, 114.1651915 22.3171763, 114.165259 22.3171392, 114.1653155 22.3170898, 114.1654053 22.3169807, 114.1654847 22.3168619, 114.1655422 22.3167368, 114.1655929 22.3165164, 114.1656588 22.3161835, 114.1657264 22.3158161, 114.1657433 22.3157083, 114.1657786 22.3155013, 114.1657853 22.3154622, 114.1657908 22.315434, 114.1658176 22.3152956, 114.165848 22.3151487, 114.1658869 22.3149408, 114.1658942 22.3149002, 114.1659376 22.3146594, 114.1659477 22.3146125, 114.1659866 22.3143483, 114.1660677 22.3138075, 114.1660829 22.3137059, 114.1660846 22.3136215, 114.1660626 22.3135308, 114.1660356 22.313462, 114.1660052 22.3133979, 114.1658835 22.3132745, 114.1658142 22.3132354, 114.1657314 22.3131947, 114.165456 22.3131228, 114.1651699 22.3130647, 114.165053 22.313041)",400
5180,1172650881,"['secondary', 'secondary_link']",1.0,188.928,50.0,南昌街 Nam Cheong Street,1,"[151355587, 864155271, 864155273, 484816489, 864155276]",1641766830,"LINESTRING (114.1651181 22.3417132, 114.1651006 22.3416722, 114.1650832 22.3416259, 114.1650738 22.3415849, 114.165068 22.3415418, 114.1650703 22.3414803, 114.1651354 22.3410312, 114.1651268 22.3409129, 114.1651348 22.3408511, 114.1651576 22.3406762, 114.1651764 22.3405315, 114.1652012 22.3404447, 114.1652756 22.3401764, 114.1653229 22.3400471)",700
5181,1641766938,trunk_link,1.0,67.93,50,"['龍翔道 Lung Cheung Road', '南昌街 Nam Cheong Street']",1,"[618182464, 618182466, 151355637]",1172650881,"LINESTRING (114.165724 22.3419289, 114.1655817 22.3418943, 114.1654876 22.3418715, 114.1653176 22.3418302, 114.1652866 22.3418232, 114.165247 22.3418074, 114.1651997 22.34178, 114.1651703 22.3417603, 114.1651578 22.341752, 114.1651181 22.3417132)",1200
5182,1172757415,primary,3.0,11.079,50,彌敦道 Nathan Road,1,102640468,1185400587,"LINESTRING (114.1713838 22.3084989, 114.1713865 22.3083993)",900
5183,1172757415,primary,1.0,89.222,50,加士居道 Gascoigne Road,1,102640460,1625210019,"LINESTRING (114.1713838 22.3084989, 114.1714996 22.308507, 114.1717243 22.308523, 114.1718115 22.3085229, 114.1718905 22.3085039, 114.1719644 22.3084773, 114.1720324 22.3084522, 114.1720798 22.3084316, 114.172202 22.3083478)",900
5184,1183787457,primary,3.0,181.217,50,彌敦道 Nathan Road,1,102506133,1172757415,"LINESTRING (114.1712551 22.3101233, 114.1712671 22.3096746, 114.1713029 22.3091941, 114.1713194 22.3090319, 114.1713757 22.3085662, 114.1713838 22.3084989)",900
5185,5099453112,primary,1.0,11.648,50,加士居道 Gascoigne Road,1,101558254,1172757415,"LINESTRING (114.1712706 22.3084968, 114.1713838 22.3084989)",900
5186,1172757532,residential,2.0,105.09,50,萬安街 Man On Street,1,101558246,1172757812,"LINESTRING (114.1613924 22.3232098, 114.1613917 22.3241549)",400
5187,1172757541,primary_link,1.0,35.518,50,紅磡繞道 Hung Hom Bypass,1,101558249,1172757984,"LINESTRING (114.1841731 22.3022154, 114.1842549 22.3021692, 114.1842945 22.3021295, 114.1843297 22.3020775, 114.1843721 22.301969)",900
5188,7677313935,primary_link,2.0,9.054,50,紅磡繞道 Hung Hom Bypass,1,101558283,1172757541,"LINESTRING (114.1840994 22.3022599, 114.1841731 22.3022154)",900
5189,1183787459,residential,2.0,33.476,50,眾坊街 Public Square Street,0,102506141,1172757712,"LINESTRING (114.171236 22.3102593, 114.1713345 22.3102765, 114.171556 22.310314)",400
5190,1172757772,primary_link,1.0,50.989,50,紅磡繞道 Hung Hom Bypass,1,101558262,1172757991,"LINESTRING (114.1840928 22.3017828, 114.1840523 22.3019566, 114.1840332 22.3020509, 114.1840177 22.302074, 114.1838936 22.302182)",900
5191,5120436700,primary_link,1.0,390.246,50,紅磡繞道 Hung Hom Bypass,1,28379307,1172757772,"LINESTRING (114.1817461 22.2994351, 114.1819505 22.2994887, 114.1820359 22.2995127, 114.1821108 22.2995373, 114.1821988 22.2995709, 114.1823466 22.299633, 114.1824888 22.2996912, 114.1825947 22.2997419, 114.1827132 22.2998031, 114.1828249 22.299865, 114.1829415 22.2999332, 114.1830465 22.2999947, 114.1832712 22.3001309, 114.1834074 22.300216, 114.1834943 22.3002759, 114.1835597 22.3003262, 114.1835917 22.3003538, 114.1836269 22.3003852, 114.1836698 22.3004267, 114.18372 22.3004781, 114.1837535 22.3005177, 114.1838097 22.3005887, 114.1838509 22.3006491, 114.1838844 22.3007034, 114.1839292 22.3007834, 114.1839565 22.3008403, 114.18398 22.3009001, 114.184013 22.3009833, 114.1840327 22.3010493, 114.1840522 22.301131, 114.1840682 22.3012138, 114.18408 22.3012979, 114.1840904 22.3013842, 114.1840973 22.301458, 114.1840999 22.3015267, 114.1840999 22.301601, 114.1840973 22.3017197, 114.1840928 22.3017828)",900
5192,1172757801,primary,3.0,103.837,50,彌敦道 Nathan Road,1,102506130,1636768934,"LINESTRING (114.1710171 22.3109217, 114.170922 22.3114051, 114.1708629 22.3117051, 114.1708533 22.3117525, 114.170835 22.3118402)",900
5193,1172757982,residential,2.0,47.089,50,永星里 Wing Sing Lane,1,102506135,1172757801,"LINESTRING (114.1705705 22.3108343, 114.1709359 22.3108966, 114.1709941 22.3109122, 114.1710113 22.3109172, 114.1710171 22.3109217)",400
5194,7677313935,trunk_link,2.0,19.471,50,紅磡繞道 Hung Hom Bypass,1,822238476,1172757808,"LINESTRING (114.1840994 22.3022599, 114.1840979 22.302435)",1200
5195,1172758045,residential,2.0,50.286,50,福利街 Fuk Lee Street,0,101558248,1172757812,"LINESTRING (114.1618805 22.3241629, 114.1613917 22.3241549)",400
5196,1640472919,residential,2.0,42.391,50,福利街 Fuk Lee Street,0,101558302,1172757812,"LINESTRING (114.1609796 22.3241586, 114.1613917 22.3241549)",400
5197,1172757844,primary_link,3.0,44.761,50,連翔道 Lin Cheung Road,1,104294344,1203389492,"LINESTRING (114.152145 22.3278116, 114.1524938 22.3275709)",900
5198,2868162215,primary_link,1.0,39.691,50,連翔道 Lin Cheung Road,1,"[295892926, 295892927]",1172757844,"LINESTRING (114.1518109 22.327669, 114.1518536 22.3277195, 114.151917 22.3277631, 114.15199 22.3277907, 114.1520499 22.3278084, 114.1521015 22.3278153, 114.152145 22.3278116)",900
5199,2868162219,primary_link,3.0,38.591,50,連翔道 Lin Cheung Road,1,295892919,1172757844,"LINESTRING (114.1518522 22.3280286, 114.152145 22.3278116)",900
5200,2996594287,primary_link,1.0,48.52,50,東京街西 Tonkin Street West,1,263843978,1172757844,"LINESTRING (114.1521081 22.3282315, 114.1520753 22.3280692, 114.1520813 22.3279451, 114.1521057 22.3278768, 114.1521275 22.3278328, 114.152145 22.3278116)",900
5201,4332327041,residential,2.0,94.0,50,美安街 Mei On Street,0,151226312,1172757859,"LINESTRING (114.1610048 22.3228772, 114.1619185 22.3228921)",400
5202,1172757859,secondary,2.0,141.382,50,大角咀道 Tai Kok Tsui Road,1,"[494490049, 101558241]",1172758045,"LINESTRING (114.1619185 22.3228921, 114.1618986 22.3232147, 114.1618805 22.3241629)",700
5203,1172757994,secondary,2.0,36.786,50,大角咀道 Tai Kok Tsui Road,1,151226328,1172757859,"LINESTRING (114.1619222 22.3225613, 114.1619207 22.3226935, 114.1619193 22.322825, 114.1619185 22.3228921)",700
5204,1640472897,residential,2.0,38.864,50,中匯街 Chung Wui Street,0,151226289,1172757887,"LINESTRING (114.1603518 22.3225461, 114.159974 22.3225424)",400
5205,1172757927,trunk_link,1.0,514.198,50,紅磡繞道 Hung Hom Bypass,1,"[33613816, 888170978]",8257542549,"LINESTRING (114.1842759 22.3038013, 114.1843369 22.3036705, 114.1843603 22.3036021, 114.1843908 22.3034619, 114.1844101 22.3033575, 114.184424 22.3032371, 114.1844618 22.3024992, 114.1844649 22.3017395, 114.1844701 22.3016926, 114.1844766 22.3016526, 114.1844848 22.3016191, 114.1844984 22.3015801, 114.1845167 22.3015402, 114.1845331 22.3015127, 114.1845634 22.3014719, 114.1845864 22.3014455, 114.1846136 22.3014173, 114.1846474 22.301388, 114.1846874 22.3013583, 114.1847338 22.3013309, 114.1847814 22.3013076, 114.1848169 22.3012923, 114.184851 22.3012812, 114.1848836 22.3012728, 114.1849245 22.3012669, 114.1849673 22.3012635, 114.1850088 22.3012636, 114.1850473 22.301266, 114.1850863 22.301274, 114.1851279 22.3012857, 114.1851754 22.3013031, 114.1852307 22.3013307, 114.1853223 22.3013854, 114.1854649 22.3014768, 114.185553 22.3015376, 114.1856397 22.3016034, 114.1857125 22.3016646, 114.1857954 22.3017403, 114.1858888 22.3018315, 114.1860015 22.301956, 114.1862549 22.3022495, 114.1864207 22.3024165)",1200
5206,7677313936,trunk_link,2.0,168.87,50,紅磡繞道 Hung Hom Bypass,1,822238477,1172757927,"LINESTRING (114.1833872 22.3050552, 114.1835979 22.3048544, 114.183693 22.3047629, 114.183748 22.3047063, 114.1838133 22.3046295, 114.1838628 22.3045653, 114.1839346 22.3044731, 114.1839976 22.3043883, 114.1840398 22.3043204, 114.1840916 22.3042348, 114.1841283 22.3041618, 114.1841674 22.3040821, 114.1842759 22.3038013)",1200
5207,1172757980,secondary,2.0,66.365,50,大角咀道 Tai Kok Tsui Road,1,151226328,1172757994,"LINESTRING (114.161929 22.3219645, 114.1619251 22.3223113, 114.1619239 22.3224149, 114.1619222 22.3225613)",700
5208,1172758015,secondary,2.0,115.615,50,大角咀道 Tai Kok Tsui Road,1,151226328,1172757980,"LINESTRING (114.1619407 22.3209248, 114.1619351 22.3214219, 114.1619349 22.321438, 114.1619308 22.3217951, 114.161929 22.3219645)",700
5209,2404926823,residential,1.0,61.742,50,大全街 Tai Tsun Street,1,103020418,1172757980,"LINESTRING (114.1613288 22.3219586, 114.161929 22.3219645)",400
5210,1636768902,residential,2.0,69.296,50,鴉打街 Arthur Street,1,102506129,1172757982,"LINESTRING (114.1706807 22.3102195, 114.1705705 22.3108343)",400
5211,1636768927,residential,2.0,57.615,50,鴉打街 Arthur Street,1,150801663,1172757982,"LINESTRING (114.1704692 22.3113439, 114.1705705 22.3108343)",400
5212,1172757994,residential,1.0,94.011,50,中匯街 Chung Wui Street,1,101558298,1640472899,"LINESTRING (114.1619222 22.3225613, 114.1610083 22.3225524)",400
5213,1172758015,residential,1.0,161.525,50,利得街 Li Tak Street,1,151226309,1640472874,"LINESTRING (114.1619407 22.3209248, 114.1603705 22.3209096)",400
5214,1640472860,secondary,2.0,102.42699999999999,50,大角咀道 Tai Kok Tsui Road,1,151226328,1172758015,"LINESTRING (114.1619511 22.3200037, 114.1619477 22.3203113, 114.1619474 22.3203359, 114.1619455 22.320501, 114.1619407 22.3209248)",700
5215,1640472898,residential,1.0,72.681,50,合群街 Hop Kwan Street,1,101558291,1172758017,"LINESTRING (114.1606662 22.3225491, 114.1606588 22.3232027)",400
5216,1172758045,secondary,2.0,97.01,50,大角咀道 Tai Kok Tsui Road,1,101558241,3270208461,"LINESTRING (114.1618805 22.3241629, 114.1618742 22.3244821, 114.1618491 22.3245847, 114.1618216 22.324671, 114.1617586 22.3248193, 114.1617408 22.3248538, 114.1616887 22.3249292, 114.1616416 22.3249852)",700
5217,1640472920,residential,2.0,8.343,50,福利街 Fuk Lee Street,1,101558243,1172758045,"LINESTRING (114.1619616 22.3241642, 114.1618805 22.3241629)",400
5218,1618530749,secondary,3.0,111.76500000000001,50,愛丁堡廣場 Edinburgh Place,0,"[148784043, 774927332, 116287527]",1177097316,"LINESTRING (114.1623786 22.2819564, 114.1624115 22.2820733, 114.1625591 22.2825866, 114.1625993 22.2827265, 114.1626281 22.2828248, 114.1626555 22.2829283)",700
5219,1177098145,secondary,1.0,117.932,50,龍和道 Lung Wo Road,1,101959270,1177097316,"LINESTRING (114.1616647 22.2834197, 114.1618692 22.2832868, 114.1624724 22.283081, 114.1625738 22.2830264, 114.1626136 22.2829966, 114.1626555 22.2829283)",700
5220,1317027127,secondary,3.0,207.325,50,龍和道 Lung Wo Road,1,"[124357688, 690764840]",1177097316,"LINESTRING (114.1645993 22.2824527, 114.1642094 22.2825164, 114.1640881 22.2825413, 114.1633845 22.2826906, 114.1628269 22.2828732, 114.1626555 22.2829283)",700
5221,1178971320,residential,1.0,243.00700000000003,50,西洋菜南街 Sai Yeung Choi Street South,1,"[150771640, 783803776]",7207625692,"LINESTRING (114.1692284 22.3230551, 114.169416 22.3221336, 114.1696287 22.3210704, 114.1696501 22.3210392, 114.1696852 22.3210192, 114.1697197 22.3210083, 114.1697809 22.3209974)",400
5222,1178971337,residential,1.0,22.132,50,西洋菜南街 Sai Yeung Choi Street South,1,150771640,1178971320,"LINESTRING (114.1691922 22.3232513, 114.1692284 22.3230551)",400
5223,1178971377,residential,2.0,69.35999999999999,50,水渠道 Nullah Road,1,"[746310432, 102149729, 746310431]",1178971320,"LINESTRING (114.1687021 22.3229207, 114.1687209 22.3229043, 114.168744 22.3228935, 114.1687518 22.3228922, 114.1687694 22.3228892, 114.1687951 22.3228918, 114.168819 22.322901, 114.1688391 22.3229161, 114.169032 22.3230969, 114.1690519 22.3231127, 114.1690751 22.3231241, 114.1691004 22.3231304, 114.1691266 22.3231313, 114.1691524 22.3231269, 114.1691764 22.3231173, 114.1691976 22.323103, 114.1692148 22.3230847, 114.1692284 22.3230551)",400
5224,1178971321,trunk,2.0,908.6460000000001,70,"['渡船街 Ferry Street', '西九龍走廊 West Kowloon Corridor']",1,"[30150187, 30150788]",4501979659,"LINESTRING (114.1647877 22.3229118, 114.165086 22.322643, 114.1651499 22.3225711, 114.1651983 22.3225183, 114.1652425 22.3224624, 114.1652821 22.3224037, 114.165317 22.3223424, 114.165347 22.322279, 114.165372 22.3222138, 114.1653918 22.322147, 114.1655854 22.3213093, 114.1657128 22.320746, 114.1658335 22.3201599, 114.1660223 22.3191892, 114.1661306 22.3186733, 114.1663096 22.3177066, 114.1664273 22.3170763, 114.1666099 22.3160282, 114.1667713 22.3151528, 114.1667867 22.3150558)",1200
5225,1178971321,trunk_link,1.0,267.765,50,,1,"[102149744, 102149747, 909700063]",1178971367,"LINESTRING (114.1647877 22.3229118, 114.1651679 22.32265, 114.1652365 22.3225905, 114.165298 22.3225246, 114.1653518 22.3224533, 114.1653973 22.3223771, 114.1654339 22.322297, 114.1654614 22.3222138, 114.1655261 22.3219404, 114.165652 22.3213472, 114.1657965 22.3208001)",1200
5226,1178971336,residential,2.0,68.343,50,水渠道 Nullah Road,1,102149745,1178971337,"LINESTRING (114.1696582 22.3236894, 114.1695368 22.3235753, 114.1692924 22.3233455, 114.1692721 22.3233264, 114.1691922 22.3232513)",400
5227,1178971339,primary,2.0,88.619,50,荔枝角道 Lai Chi Kok Road,1,263839878,1178971359,"LINESTRING (114.167289 22.3234086, 114.1675062 22.3232445, 114.1675463 22.3232143, 114.1676696 22.3231099, 114.1679563 22.3229051)",900
5228,1178971357,primary,3.0,50.18,50,荔枝角道 Lai Chi Kok Road,1,102149746,1178971339,"LINESTRING (114.1669215 22.3237049, 114.1669824 22.323649, 114.1670357 22.3236025, 114.1672314 22.323452, 114.167289 22.3234086)",900
5229,1180818611,primary,2.0,30.766999999999996,50,荔枝角道 Lai Chi Kok Road,1,102149741,1178971341,"LINESTRING (114.164854 22.3252977, 114.1650085 22.3251656, 114.1650774 22.3251139)",900
5230,1178971361,primary,3.0,12.473,50,荔枝角道 Lai Chi Kok Road,1,102149749,1178971357,"LINESTRING (114.16681 22.323749, 114.1669215 22.3237049)",900
5231,1179001818,primary,3.0,89.71099999999998,50,太子道西 Prince Edward Road West,1,102153172,1178971357,"LINESTRING (114.1677801 22.3238447, 114.1677709 22.3238432, 114.1677471 22.3238391, 114.1671024 22.3237288, 114.167055 22.3237203, 114.1669917 22.3237099, 114.1669215 22.3237049)",900
5232,1179001818,residential,1.0,106.03899999999999,50,砵蘭街 Portland Street,1,51189705,1178971359,"LINESTRING (114.1677801 22.3238447, 114.167798 22.3237493, 114.1678034 22.3237202, 114.1679302 22.323042, 114.1679392 22.3229946, 114.1679563 22.3229051)",400
5233,6370140271,primary,4.0,8.094,50,太子道西 Prince Edward Road West,1,680332376,1178971361,"LINESTRING (114.1667327 22.3237354, 114.16681 22.323749)",900
5234,6370140272,primary,2.0,34.28,50,荔枝角道 Lai Chi Kok Road,1,102149741,1178971361,"LINESTRING (114.1665566 22.3239483, 114.1666712 22.3238582, 114.1667045 22.3238236, 114.16681 22.323749)",900
5235,1178971380,primary,4.0,54.67,50,荔枝角道 Lai Chi Kok Road,1,470156185,1181846009,"LINESTRING (114.1652752 22.3248406, 114.1651002 22.3249752, 114.1650658 22.3250009, 114.1648719 22.3251607)",900
5236,5118372407,primary,2.0,847.5509999999999,50,"['太子道西 Prince Edward Road West', '太子道西天橋 Prince Edward Road West Flyover']",1,"[736516641, 100507084, 100507085]",1178971380,"LINESTRING (114.1730216 22.3247687, 114.172872 22.3247742, 114.1721923 22.3246852, 114.1721349 22.3246755, 114.1719903 22.3246493, 114.1718204 22.3246204, 114.1706439 22.324435, 114.1701319 22.3243505, 114.1695533 22.3242406, 114.168784 22.3241043, 114.1683796 22.3240312, 114.1676365 22.3238622, 114.1672146 22.3237853, 114.1671075 22.3237679, 114.1669988 22.3237638, 114.1668906 22.3237731, 114.1667846 22.3237957, 114.1667101 22.3238206, 114.1666828 22.3238312, 114.1665871 22.3238788, 114.166499 22.3239378, 114.1659068 22.3244058, 114.1654819 22.3247344, 114.1652752 22.3248406)",900
5237,4123241552,primary,3.0,33.705,50,太子道西 Prince Edward Road West,1,102153172,1179001818,"LINESTRING (114.1681018 22.3239023, 114.1677801 22.3238447)",900
5238,1179001820,residential,2.0,59.340999999999994,50,運動場道 Playing Field Road,1,29453884,1179001819,"LINESTRING (114.1704331 22.325579, 114.1703627 22.3255661, 114.1699383 22.3254887, 114.1698671 22.3254757)",400
5239,1636543805,residential,2.0,56.5,50,運動場道 Playing Field Road,1,102153171,1179001819,"LINESTRING (114.1693279 22.3253788, 114.1693955 22.3253896, 114.1697981 22.3254631, 114.1698671 22.3254757)",400
5240,1636543842,residential,2.0,120.75,50,花園街 Fa Yuen Street,1,150771608,1179001819,"LINESTRING (114.1696399 22.3265411, 114.1698518 22.3255476, 114.1698671 22.3254757)",400
5241,1179823048,residential,2.0,30.641,50,海澤街 Hoi Chak Street,1,526582040,5120487641,"LINESTRING (114.2106755 22.2889674, 114.2107765 22.2888198, 114.2108192 22.288727)",400
5242,1180215220,secondary_link,1.0,55.379999999999995,50,太古城道 Taikoo Shing Road,1,102243742,1180215222,"LINESTRING (114.2198186 22.2847383, 114.2200019 22.2847186, 114.2200762 22.2847214, 114.2201072 22.2847245, 114.2202109 22.284744, 114.2203453 22.2847874)",700
5243,1180215221,secondary,2.0,798.454,50,"['愛秩序灣道 Aldrich Bay Road', '愛信道 Oi Shun Road']",1,"[152494853, 86811724, 111529741, 86811731, 523847060, 263821177, 86463837, 409269469]",2694737530,"LINESTRING (114.22923 22.27953, 114.2291824 22.2795586, 114.2291563 22.2795742, 114.22913 22.27959, 114.2284148 22.2795945, 114.2283739 22.2795948, 114.2282214 22.2796037, 114.2281305 22.2796044, 114.228 22.279605, 114.22755 22.27961, 114.2274 22.27962, 114.2273297 22.2796392, 114.22725 22.27967, 114.2271601 22.2797352, 114.2271 22.27979, 114.2265405 22.2803166, 114.2265076 22.2803464, 114.22642 22.28043, 114.2263341 22.2805068, 114.2262962 22.2805429, 114.226005 22.28082, 114.22586 22.28091, 114.2252 22.28121, 114.2247359 22.2814199, 114.2246017 22.2814949, 114.2245498 22.2815239, 114.2244573 22.281574, 114.224372 22.2816547, 114.2243003 22.2816976, 114.2241562 22.2817794, 114.2239734 22.2818784, 114.2239366 22.2818984, 114.2238901 22.2819154, 114.2237794 22.2819378, 114.2235599 22.2819927, 114.223471 22.28205, 114.2229103 22.2827235, 114.2227962 22.2828648)",700
